md5hash,fitzpatrick_scale,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,tone_group,image_path,embedding_idx
1d71014f57baefa26fdd8a5a3dfcbf7f,2,2,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis48.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis48jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/1d71014f57baefa26fdd8a5a3dfcbf7f.jpg,2071
9c1f09b37842207268c9481f02810b81,3,4,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis5.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis5jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/9c1f09b37842207268c9481f02810b81.jpg,2072
9cbb8f33b4a497a95c85997e31d38183,2,2,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/macular-amyloidosis/macular-amyloidosis3.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmacularamyloidosismacularamyloidosis3jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/9cbb8f33b4a497a95c85997e31d38183.jpg,2073
2eedc5996a183d8cc87b02963987df6f,2,4,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis34.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis34jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/2eedc5996a183d8cc87b02963987df6f.jpg,2074
46c139cea08f66ff84a787cce3ffdb6b,2,2,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis29.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis29jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/46c139cea08f66ff84a787cce3ffdb6b.jpg,2075
e5a047e68fd93f3026cc31535b9c6480,1,2,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis31.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis31jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/e5a047e68fd93f3026cc31535b9c6480.jpg,2076
63d2c3904d4bfdcbcce59c26236c651f,3,4,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis23.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis23jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/63d2c3904d4bfdcbcce59c26236c651f.jpg,2077
39e581343e297e742ce60913041eb913,2,1,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis40.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis40jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/39e581343e297e742ce60913041eb913.jpg,2078
856ee7a6270cc295fc2992e89b689cbf,3,2,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis46.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis46jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/856ee7a6270cc295fc2992e89b689cbf.jpg,2079
f186ba254d045e2c4d5d7fe1aaafa2f9,2,2,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis17.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis17jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/f186ba254d045e2c4d5d7fe1aaafa2f9.jpg,2080
8f59f483530fc017fc83672be41c95c6,1,1,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis52.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis52jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/8f59f483530fc017fc83672be41c95c6.jpg,2081
fc85bc95a4b595a769bf2ea5ffac8a20,2,1,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis30.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis30jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/fc85bc95a4b595a769bf2ea5ffac8a20.jpg,2082
9e2e352037f326a815f8a801e3f1fa02,2,2,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis1.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis1jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/9e2e352037f326a815f8a801e3f1fa02.jpg,2083
71645bcb7d34c099f9f89b6d0b206235,2,1,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis35.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis35jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/71645bcb7d34c099f9f89b6d0b206235.jpg,2084
6f2329b66080b18c4976efd1bb17a2b2,3,4,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis2.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis2jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/6f2329b66080b18c4976efd1bb17a2b2.jpg,2085
f2b7c6344c111871a689cee0e14177e1,3,2,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis42.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis42jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/f2b7c6344c111871a689cee0e14177e1.jpg,2086
350b8f1ae991cc465d0e15c8dada54f9,2,1,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis49.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis49jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/350b8f1ae991cc465d0e15c8dada54f9.jpg,2087
570ad9f9bca5ee82c718f90a19111012,2,1,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis33.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis33jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/570ad9f9bca5ee82c718f90a19111012.jpg,2088
09237acd246cbd55b108a75032f32156,1,1,lichen amyloidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen-amyloidosis/lichen-amyloidosis51.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenamyloidosislichenamyloidosis51jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/09237acd246cbd55b108a75032f32156.jpg,2089
1f20b21b9dc007c8e4544bf1b2ef358a,3,4,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum53.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum53jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/1f20b21b9dc007c8e4544bf1b2ef358a.jpg,2090
f67cb0055e979204cc054d78affa2f97,3,4,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum60.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum60jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/f67cb0055e979204cc054d78affa2f97.jpg,2091
d23c21f2e60288b019442bdb2ba9afcc,3,1,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum70.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum70jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/d23c21f2e60288b019442bdb2ba9afcc.jpg,2092
b76c78eb681fc8933c8ab7bae61ab671,3,2,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum62.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum62jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/b76c78eb681fc8933c8ab7bae61ab671.jpg,2093
3064cc6fca6f11f96b3991204671b4a0,3,2,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum5.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum5jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/3064cc6fca6f11f96b3991204671b4a0.jpg,2094
dac0d205a642300f6587763abb5f0e15,2,2,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum67.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum67jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/dac0d205a642300f6587763abb5f0e15.jpg,2095
769a825dd779f286189cf8741dfd079e,3,2,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum6.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum6jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/769a825dd779f286189cf8741dfd079e.jpg,2096
25e40905250dd8c4b28aa8841e7e83dc,-1,-1,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum61.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum61jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/25e40905250dd8c4b28aa8841e7e83dc.jpg,2097
3d793ae810dee3022ea8854f0b9e2dd9,2,4,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum20.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum20jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/3d793ae810dee3022ea8854f0b9e2dd9.jpg,2098
643dcee7fbf95ae61ed00853dba1b94d,2,1,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum3.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum3jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/643dcee7fbf95ae61ed00853dba1b94d.jpg,2099
7efd3f8398633dc82e823a4b80e5d542,-1,3,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum73.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum73jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/7efd3f8398633dc82e823a4b80e5d542.jpg,2100
ddc2896b51634fc2a7e7e1ec094fbf82,1,1,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum28.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum28jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/ddc2896b51634fc2a7e7e1ec094fbf82.jpg,2101
61a48b00fb493c28a1ef14e58e3373db,3,4,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum55.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum55jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/61a48b00fb493c28a1ef14e58e3373db.jpg,2102
5b7522beddf807b696bc64d215552300,-1,2,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum68.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum68jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/5b7522beddf807b696bc64d215552300.jpg,2103
62879a7c43c9ca699142271a9417331d,3,4,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum51.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum51jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/62879a7c43c9ca699142271a9417331d.jpg,2104
03cf3a3ad1af2cc61b194974667cfef6,3,2,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum9.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum9jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/03cf3a3ad1af2cc61b194974667cfef6.jpg,2105
63b6594d8b8144e5e9b4fe4184177eab,3,4,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum19.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum19jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/63b6594d8b8144e5e9b4fe4184177eab.jpg,2106
6f18fefcc0700e4b50fddb54d84bdb0d,1,1,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum10.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum10jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/6f18fefcc0700e4b50fddb54d84bdb0d.jpg,2107
ce06261f9f1097c00369d9f77dc39c59,2,4,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum32.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum32jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/ce06261f9f1097c00369d9f77dc39c59.jpg,2108
8e719882404578a8a842ec5fe0568ed7,3,2,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox26.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox26jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/8e719882404578a8a842ec5fe0568ed7.jpg,2109
cbaf62a632c770604eed40ca3c43adf6,2,3,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox11.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox11jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/cbaf62a632c770604eed40ca3c43adf6.jpg,2110
4182b215548b3db336660d7fc04eccf4,2,1,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox27.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox27jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/4182b215548b3db336660d7fc04eccf4.jpg,2111
a35775a7c0b92a406bf2981b96abeb56,3,3,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox13.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox13jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/a35775a7c0b92a406bf2981b96abeb56.jpg,2112
710b45256d96a2a75296688cf82dc064,3,4,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox10.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox10jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/710b45256d96a2a75296688cf82dc064.jpg,2113
f49c061a26e0ddd858c258381027f1d4,2,3,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox6.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox6jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/f49c061a26e0ddd858c258381027f1d4.jpg,2114
c5ca395b06b7ffd13b983066dde30a5a,-1,1,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox21.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox21jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/c5ca395b06b7ffd13b983066dde30a5a.jpg,2115
b1d2d9cd5adbf8d00c245c55ed9b9a3c,2,5,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_simplex/lichen_simplex2.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichensimplexlichensimplex2jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/b1d2d9cd5adbf8d00c245c55ed9b9a3c.jpg,2116
06d29b06868e9443144c531559861d08,3,1,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox17.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox17jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/06d29b06868e9443144c531559861d08.jpg,2117
a78d0f91a2fb8643f3ff8b8abdce30ca,3,3,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox15.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox15jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/a78d0f91a2fb8643f3ff8b8abdce30ca.jpg,2118
07ae12af9ce421d749d81de27f720c36,2,3,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox28.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox28jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/07ae12af9ce421d749d81de27f720c36.jpg,2119
906b0a1759d852219dca04932c146ea9,3,3,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox18.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox18jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/906b0a1759d852219dca04932c146ea9.jpg,2120
db021a920b2e61c5c6b89e51c4dbb838,3,3,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_simplex/lichen_simplex12.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichensimplexlichensimplex12jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/db021a920b2e61c5c6b89e51c4dbb838.jpg,2121
daa0b0b256a720c50f0126d0b3377442,3,3,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox9.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox9jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/daa0b0b256a720c50f0126d0b3377442.jpg,2122
f97fc45288f7f115278c9ff6ae54cde3,3,1,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox4.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox4jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/f97fc45288f7f115278c9ff6ae54cde3.jpg,2123
283b5000560546e119c9c0f11e489935,3,3,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_simplex/lichen_simplex19.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichensimplexlichensimplex19jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/283b5000560546e119c9c0f11e489935.jpg,2124
dab50c4495b2eeb1cae193b610ab5a75,2,2,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox5.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox5jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/dab50c4495b2eeb1cae193b610ab5a75.jpg,2125
f1136965c2919fbdb77024d58acc0fbc,3,4,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox16.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox16jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/f1136965c2919fbdb77024d58acc0fbc.jpg,2126
289d0df9cf6b5fac4fe10277bd800e3d,3,4,lichen simplex,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox29.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox29jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/289d0df9cf6b5fac4fe10277bd800e3d.jpg,2127
8fdb7ba5870799117a242bec36ee7a0d,2,2,erythema elevatum diutinum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_elevatum_diutinum/erythema_elevatum_diutinum16.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaelevatumdiutinumerythemaelevatumdiutinum16jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/8fdb7ba5870799117a242bec36ee7a0d.jpg,2128
94f7ac0d03dd87da199895bca388a185,1,1,erythema elevatum diutinum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_elevatum_diutinum/erythema_elevatum_diutinum2.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaelevatumdiutinumerythemaelevatumdiutinum2jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/94f7ac0d03dd87da199895bca388a185.jpg,2129
fc151dd9e5790a8b3f199ff1ce3d6e7f,3,3,erythema elevatum diutinum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_elevatum_diutinum/erythema_elevatum_diutinum18.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaelevatumdiutinumerythemaelevatumdiutinum18jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/fc151dd9e5790a8b3f199ff1ce3d6e7f.jpg,2130
b5672515a335e7f6ceb50ffd23562b3f,2,1,erythema elevatum diutinum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_elevatum_diutinum/erythema_elevatum_diutinum20.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaelevatumdiutinumerythemaelevatumdiutinum20jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/b5672515a335e7f6ceb50ffd23562b3f.jpg,2131
547e0ee0a425c305c4ac7a18c2060d8d,2,1,erythema elevatum diutinum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_elevatum_diutinum/erythema_elevatum_diutinum5.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaelevatumdiutinumerythemaelevatumdiutinum5jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/547e0ee0a425c305c4ac7a18c2060d8d.jpg,2132
508e889fe802e48afc42dd1aa0331efc,1,1,erythema elevatum diutinum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_elevatum_diutinum/erythema_elevatum_diutinum6.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaelevatumdiutinumerythemaelevatumdiutinum6jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/508e889fe802e48afc42dd1aa0331efc.jpg,2133
65e43b2e168c7ebe73d69860b10f3cc0,3,2,erythema elevatum diutinum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_elevatum_diutinum/erythema_elevatum_diutinum37.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaelevatumdiutinumerythemaelevatumdiutinum37jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/65e43b2e168c7ebe73d69860b10f3cc0.jpg,2134
959535d758e90dfee78f4a6d5cbb306c,2,2,erythema elevatum diutinum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_elevatum_diutinum/erythema_elevatum_diutinum23.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaelevatumdiutinumerythemaelevatumdiutinum23jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/959535d758e90dfee78f4a6d5cbb306c.jpg,2135
0b0d9c976b4c9244b5a69f9f5dd850b7,2,1,erythema elevatum diutinum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_elevatum_diutinum/erythema_elevatum_diutinum40.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaelevatumdiutinumerythemaelevatumdiutinum40jpg.jpg,Light (I-III),/content/drive/MyDrive/271 Final Project/images/0b0d9c976b4c9244b5a69f9f5dd850b7.jpg,2136
